"","precip","solar","air","vapor",""
"870"," 1.7"," 36.0","  6.6"," 8.9","0.160755208333333"
"871"," 1.3"," 44.3","  5.4"," 7.9","0.157895833333333"
"872"," 3.5"," 30.6","  2.1"," 6.6","0.160119791666667"
"873"," 2.4"," 20.1","  0.0"," 5.5","0.166098958333333"
"874"," 0.8"," 23.4","  0.7"," 5.8","0.165098958333333"
"875"," 0.5"," 60.0","  2.9"," 6.3","0.162807291666667"
"876"," 1.1"," 54.6","  4.1"," 7.1","0.159510416666667"
"877"," 0.5"," 58.3","  2.6"," 5.4","0.152130208333333"
"878"," 0.4"," 68.4","  2.0"," 5.2","0.151630208333333"
"879"," 0.2"," 60.9","  0.8"," 4.1","0.14846875"
"880"," 0.4"," 75.1"," -0.2"," 4.1","0.145744791666667"
"881"," 0.0","111.5"," -1.5"," 4.3","0.143369791666667"
"882","-0.0","108.6","-0.4","5.7","0.141244791666667"
"883","2.0","44.8","4.2","8.1","0.139671875"
"884","12.6","2.5","6.0","9.3","0.160333333333333"
"885","11.6","  7.5","  4.4"," 8.2","0.173963541666667"
"886"," 2.1"," 54.6"," -0.4"," 5.2","0.16703125"
"887"," 9.2","  6.3"," -0.7"," 5.5","0.163348958333333"
"888"," 0.8"," 55.4"," -4.6"," 2.8","0.159588541666667"
"889"," 2.1"," 76.1"," -3.5"," 3.6","0.156489583333333"
"890","14.3"," 19.4"," -0.9"," 5.6","0.147265625"
"891","11.6","  7.2"," -0.6"," 5.6","0.1615625"
"892"," 1.6"," 35.6"," -3.0"," 3.8","0.16203125"
"893"," 4.4"," 49.0"," -3.4"," 3.7","0.15846875"
"894","10.5"," 18.1"," -1.7"," 5.1","0.155661458333333"
"895"," 2.6"," 37.3"," -3.4"," 3.9","0.153484375"
"896"," 0.0"," 83.2"," -3.3"," 4.2","0.151765625"
"897"," 1.9"," 24.5","  4.6"," 7.1","0.150458333333333"
"898"," 3.0"," 23.7"," -1.5"," 4.9","0.166291666666667"
"899"," 0.0"," 40.3"," -5.1"," 2.3","0.166375"
"900","19.8","  2.0"," -0.4"," 5.6","0.162005208333333"
"901"," 0.8"," 55.7"," -7.0"," 2.3","0.160536458333333"
"902"," 0.0"," 76.3","-11.9"," 1.4","0.157822916666667"
"903"," 2.5"," 18.6"," -3.6"," 4.0","0.154947916666667"
"904"," 2.1"," 43.8"," -1.7"," 4.8","0.152453125"
"905"," 2.7","  7.8"," -0.2"," 5.7","0.150375"
"906"," 2.2"," 36.9"," -7.0"," 2.9","0.148359375"
"907"," 0.4"," 63.3","-15.4"," 1.5","0.146458333333333"
"908"," 0.1"," 54.6","-12.1"," 1.9","0.144578125"
"909"," 4.4"," 33.0","-11.4"," 2.1","0.1428125"
"910"," 0.5"," 46.0","-10.5"," 2.4","0.141088541666667"
"911"," 0.1"," 53.0"," -8.1"," 2.8","0.139546875"
"912"," 0.8"," 18.7"," -0.2"," 5.6","0.137942708333333"
"913","13.9","3.0","9.3","11.4","0.141598958333333"
"914","7.6","30.6","0.7","6.2","0.175375"
"915"," 2.1"," 26.7"," -4.0"," 4.1","0.16796875"
"916","10.8","  2.9"," -2.5"," 4.9","0.163026041666667"
"917"," 7.0"," 12.4"," -9.0"," 2.4","0.160109375"
"918"," 0.6"," 28.7","-10.0"," 2.1","0.1576875"
"919"," 0.5"," 35.3","-10.6"," 2.1","0.155223958333333"
"920"," 0.6"," 25.4","-12.8"," 1.9","0.152708333333333"
"921"," 0.3"," 53.4","-17.4"," 1.3","0.149755208333333"
"922"," 0.3"," 35.8","-11.0"," 2.1","0.146390625"
"923"," 1.2"," 22.6"," -8.3"," 2.7","0.142598958333333"
"924"," 5.1","  5.8"," -6.7"," 3.3","0.138682291666667"
"925"," 4.4"," 12.8"," -9.5"," 2.8","0.136427083333333"
"926"," 0.2"," 43.8","-17.0"," 1.4","0.13396875"
"927"," 0.1"," 43.9","-20.2"," 1.0","0.129744791666667"
"928"," 0.0"," 58.1","-23.4"," 0.8","0.120703125"
"929"," 0.0"," 58.8","-22.5"," 0.8","0.122453125"
"930"," 5.1"," 12.1","-12.5"," 1.9","0.120635416666667"
"931"," 2.1"," 16.8"," -5.9"," 3.4","0.119510416666667"
"932"," 0.5"," 27.7"," -8.7"," 2.8","0.118583333333333"
"933"," 1.6"," 22.1","-10.3"," 2.2","0.117177083333333"
"934"," 1.2"," 40.7","-15.5"," 1.5","0.115817708333333"
"935"," 0.6"," 26.6","-18.4"," 1.1","0.11425"
"936"," 2.0"," 26.0","-11.7"," 2.4","0.112776041666667"
"937"," 1.5"," 54.0","-13.5"," 1.8","0.111515625"
"938"," 0.2"," 50.6","-13.8"," 1.8","0.110145833333333"
"939"," 0.4"," 28.8","-11.3"," 1.9","0.108755208333333"
"940"," 0.0"," 35.7","-11.2"," 2.2","0.107380208333333"
"941"," 0.3"," 55.0","-15.7"," 1.6","0.105973958333333"
"942"," 0.6"," 16.7"," -6.2"," 3.6","0.104583333333333"
"943","1.5","16.0","-9.0","2.7","0.103401041666667"
"944","0.2","57.1","-18.4","1.2","0.102140625"
"945","-0.0","60.7","-19.9","0.9","0.100546875"
"946"," 0.0"," 50.6","-18.3"," 1.1","0.098625"
"947"," 0.2"," 41.0","-15.7"," 1.5","0.09675"
"948"," 0.0"," 56.1","-18.8"," 1.2","0.0945989583333333"
"949"," 3.1","  6.3"," -9.0"," 2.7","0.0919010416666667"
"950"," 8.1","  4.4"," -7.2"," 3.2","0.0885520833333333"
"951"," 1.2"," 35.0","-14.1"," 1.6","0.0858020833333333"
"952"," 0.2"," 52.5","-18.7"," 1.1","0.083515625"
"953"," 0.0"," 63.8","-20.7"," 1.0","0.0814583333333333"
"954"," 0.6"," 18.0","-11.5"," 2.3","0.0787604166666667"
"955"," 0.8"," 38.9"," -7.9"," 2.7","0.0757760416666667"
"956"," 0.6"," 55.4"," -3.4"," 3.7","0.07303125"
"957"," 4.3"," 19.4"," -1.0"," 5.3","0.0709739583333333"
"958"," 2.9"," 37.2","  1.1"," 6.0","0.0704270833333333"
"959"," 9.9"," 14.4"," -9.8"," 2.6","0.0712760416666667"
"960"," 0.2"," 69.3","-22.0"," 0.8","0.072671875"
"961"," 0.1"," 69.7","-19.6"," 1.0","0.0739166666666667"
"962"," 0.0"," 68.1","-17.8"," 1.0","0.0741145833333333"
"963","16.3","  2.8"," -2.5"," 4.6","0.0718489583333333"
"964"," 2.2"," 51.8","-12.7"," 1.8","0.067984375"
"965"," 2.4"," 11.2","-10.9"," 2.5","0.0648802083333333"
"966"," 0.3"," 37.8","-13.4"," 1.9","0.0628125"
"967"," 0.2"," 75.8","-17.1"," 1.4","0.0608072916666667"
"968"," 2.2"," 15.4"," -7.3"," 3.2","0.0589427083333333"
"969"," 2.1"," 30.2"," -5.4"," 3.6","0.0568229166666667"
"970"," 2.7"," 16.6"," -6.4"," 3.2","0.0546458333333333"
"971"," 0.2"," 85.5","-16.9"," 1.3","0.0537083333333333"
"972"," 0.0"," 76.5"," -8.3"," 2.5","0.052921875"
"973"," 0.8"," 37.6"," -3.7"," 3.8","0.0518802083333333"
"974","0.1","59.2","-16.9","1.2","0.05059375"
"975","1.9","33.0","-12.5","1.5","0.0497760416666667"
"976","8.1","11.5","-6.2","3.3","0.04875"
"977"," 2.1"," 35.1"," -5.0"," 3.8","0.04775"
"978"," 1.0"," 21.1"," -3.5"," 4.0","0.0471145833333333"
"979"," 6.9"," 15.9"," -3.4"," 4.4","0.0473020833333333"
"980"," 2.3"," 58.8"," -1.8"," 4.7","0.0479010416666667"
"981","19.2","  5.4"," -2.6"," 4.4","0.0489270833333333"
"982"," 2.3"," 29.4"," -5.7"," 3.5","0.0504739583333333"
"983"," 1.8"," 34.4","-10.9"," 2.1","0.051796875"
"984"," 0.4"," 99.4","-16.0"," 1.4","0.0533802083333333"
"985"," 0.1","101.9","-24.0"," 0.7","0.0549114583333333"
"986"," 0.0","117.2","-26.3"," 0.5","0.0556197916666667"
"987"," 0.0"," 96.4","-23.4"," 0.7","0.0555520833333333"
"988"," 0.1"," 97.7","-15.9"," 1.4","0.054296875"
"989"," 0.3","115.0","-17.6"," 1.1","0.0518489583333333"
"990"," 0.2","124.6","-22.9"," 0.7","0.0489895833333333"
"991"," 1.6"," 86.1","-11.2"," 2.3","0.0465"
"992"," 0.0","120.9","-21.4"," 0.8","0.0443958333333333"
"993","10.9"," 26.3","-19.7"," 0.9","0.042453125"
"994"," 0.4","108.3","-25.6"," 0.5","0.040984375"
"995"," 0.1","134.2","-21.6"," 0.9","0.0395677083333333"
"996"," 1.2","105.9","-15.4"," 1.5","0.0385208333333333"
"997"," 0.2","105.1","-18.4"," 1.1","0.0376614583333333"
"998"," 0.2"," 88.1","-15.3"," 1.5","0.0368697916666667"
"999"," 0.8"," 74.9"," -9.1"," 2.7","0.0360364583333333"
"1000"," 0.9","129.6","-16.8"," 1.3","0.0356041666666667"
"1001"," 0.0","140.8","-23.3"," 0.7","0.0352708333333333"
"1002"," 0.1","152.4","-22.6"," 0.7","0.034984375"
"1003"," 0.9"," 92.9","-21.6"," 0.7","0.034953125"
"1004"," 2.1","107.4","-19.8"," 0.8","0.0347760416666667"
"1005"," 2.7"," 75.4","-14.9"," 1.5","0.03428125"
"1006"," 1.1","141.5","-14.0"," 1.6","0.0338229166666667"
"1007"," 2.4"," 41.3","-12.0"," 2.0","0.0335364583333333"
"1008"," 0.7","103.9"," -7.5"," 2.5","0.03328125"
"1009"," 0.3","114.3","-10.6"," 2.1","0.0332447916666667"
"1010"," 0.2","149.8","-12.4"," 1.9","0.03325"
"1011"," 0.1","159.9","-13.4"," 1.8","0.0332916666666667"
"1012"," 0.0","167.1","-14.4"," 1.5","0.03353125"
"1013"," 2.5"," 91.0"," -5.3"," 3.2","0.0338385416666667"
"1014","18.5","  5.4","  0.0"," 5.4","0.0416302083333333"
"1015"," 0.3","145.3"," -1.1"," 4.5","0.05290625"
"1016"," 7.2"," 41.1","  1.2"," 4.5","0.051234375"
"1017"," 0.3","133.3"," -2.2"," 4.2","0.054140625"
"1018"," 8.5"," 81.5"," -0.3"," 5.2","0.0535572916666667"
"1019"," 3.2"," 66.0"," -4.8"," 3.7","0.0532447916666667"
"1020"," 1.2","187.5"," -9.8"," 1.9","0.0530104166666667"
"1021"," 0.2","172.9","-13.5"," 1.6","0.052296875"
"1022"," 1.3","103.5","-12.6"," 1.8","0.0519739583333333"
"1023"," 1.9","116.0","-11.9"," 2.0","0.0528541666666667"
"1024"," 0.0","211.0"," -9.2"," 2.1","0.0535572916666667"
"1025"," 2.9"," 48.4"," -3.6"," 4.1","0.0540052083333333"
"1026"," 0.6","163.4"," -1.4"," 4.8","0.0526753541666667"
"1027"," 0.1","160.7"," -1.2"," 4.9","0.0412985833333333"
"1028"," 0.0","179.0"," -1.4"," 4.4","0.0381214791666667"
"1029"," 0.5","161.1"," -0.6"," 4.8","0.0274323125"
"1030"," 0.1","215.1"," -5.1"," 3.3","0.0228993125"
"1031"," 0.0","222.4"," -4.1"," 3.7","0.0249253541666667"
"1032"," 0.0","234.6"," -1.1"," 3.8","0.031706625"
"1033","0.1","182.7","1.4","4.8","0.0379878333333333"
"1034","0.0","130.9","0.5","4.9","0.0462222083333333"
"1035","10.1","34.3","2.8","6.8","0.0623021666666667"
"1036","13.0"," 26.3","  3.7"," 6.8","0.0749339583333333"
"1037"," 0.1","247.8"," -3.2"," 3.1","0.0403381875"
"1038"," 0.0","151.2","  2.2"," 3.4","0.0594929791666667"
"1039"," 5.1"," 28.4","  1.9"," 5.4","0.0681163958333333"
"1040"," 1.2","109.9"," -0.1"," 5.2","0.0661039583333333"
"1041"," 1.2","104.5","  0.2"," 5.5","0.088738125"
"1042"," 5.8","209.4"," -4.3"," 3.5","0.0231389583333333"
"1043"," 0.8","175.2"," -5.2"," 3.0","0.005961875"
"1044"," 0.0","202.7"," -2.5"," 3.6","0.040060625"
"1045"," 0.3","233.6","  1.0"," 4.3","0.0911439583333333"
"1046"," 0.0","273.4","  1.0"," 4.1","0.0806195833333333"
"1047"," 1.3","200.6","  8.4"," 7.8","0.154868125"
"1048","16.0"," 22.9","  2.3"," 7.1","0.095545"
"1049"," 0.1","253.4","  0.4"," 4.7","0.0651320833333333"
"1050"," 2.4"," 99.8","  2.4"," 6.0","0.0819029166666667"
"1051"," 1.9","132.1","  2.5"," 5.9","0.0961525"
"1052"," 0.0","280.7","  1.9"," 5.3","0.0964791666666667"
"1053"," 0.0","290.2","  4.1"," 5.5","0.13224125"
"1054"," 0.0","294.0","  6.9"," 4.9","0.157473958333333"
"1055"," 0.0","294.1","  4.0"," 4.6","0.158725833333333"
"1056"," 0.0","296.4","  6.2"," 4.8","0.147403125"
"1057"," 0.0","288.5","  5.5"," 5.4","0.163845833333333"
"1058"," 0.5"," 97.3","  5.1"," 6.5","0.185007083333333"
"1059"," 0.5","142.5","  6.0"," 7.8","0.181225833333333"
"1060"," 6.1","203.9"," -2.6"," 3.4","0.0604616666666667"
"1061"," 0.2","280.3"," -2.1"," 2.2","0.070024375"
"1062"," 0.1","268.3"," -4.8"," 2.3","0.0199720833333333"
"1063"," 0.0","319.5"," -2.0"," 2.7","0.07784375"
"1064","-0.0","313.9","3.7","4.0","0.1121775"
"1065","-0.0","311.6","7.6","5.9","0.164264166666667"
"1066"," 0.0","313.5","  9.9"," 6.8","0.183911875"
"1067"," 0.0","310.4","  7.5"," 6.4","0.180946458333333"
"1068"," 3.4","122.7","  6.4"," 9.0","0.186722083333333"
"1069"," 8.2","157.7"," 10.2","10.6","0.183682916666667"
"1070"," 0.5","146.6","  3.5"," 6.1","0.16282625"
"1071"," 0.4","248.8","  0.1"," 3.4","0.0644652083333333"
"1072"," 0.0","332.7","  0.1"," 2.7","0.0654795833333333"
"1073"," 0.0","290.1","  5.9"," 4.3","0.108007291666667"
"1074"," 0.0","300.3"," 14.4"," 8.3","0.173241041666667"
"1075"," 0.0","281.6"," 12.8","10.1","0.17561375"
"1076"," 1.5","112.7"," 11.7","12.5","0.175163333333333"
"1077"," 1.2","150.3"," 12.3","12.1","0.169347291666667"
"1078"," 1.1","313.2"," 14.1"," 7.8","0.166291875"
"1079"," 0.0","333.0"," 15.3"," 8.0","0.154241458333333"
"1080"," 0.0","333.5"," 15.6"," 9.4","0.154880625"
"1081"," 0.1","280.3"," 15.4"," 9.3","0.107252916666667"
"1082"," 0.1","248.6"," 13.7"," 9.5","0"
"1083"," 0.0","239.9","  9.7"," 8.0","0"
"1084"," 0.0","202.3","  9.8"," 8.7","0.00285416666666667"
"1085","11.0","101.3","  8.6","11.0","0"
"1086"," 2.2","105.1","  4.9"," 7.9","0"
"1087"," 2.4"," 62.6","  0.2"," 5.8","0"
"1088"," 1.7","105.0","  5.3"," 7.6","0"
"1089"," 0.0","327.6"," 10.4"," 7.4","0"
"1090"," 5.9","137.3"," 12.5","11.5","0.111484375"
"1091"," 2.9","103.7"," 10.0"," 9.5","0.140114583333333"
"1092"," 0.0","351.1"," 11.1"," 6.9","0.14871875"
"1093"," 0.1","195.7"," 15.0","10.3","0.141703125"
"1094","1.8","275.8","15.5","11.9","0.138286458333333"
"1095","6.7","81.6","13.3","14.0","0.14509375"
"1096","7.5","191.2","19.4","19.5","0.157875"
"1097"," 0.4","296.2"," 14.8","10.1","0.150671875"
"1098"," 1.5","355.1"," 13.4"," 8.2","0.146484375"
"1099"," 0.0","357.7"," 15.1"," 7.7","0.142213541666667"
"1100"," 0.0","354.1"," 17.3","10.3","0.136484375"
"1101"," 0.0","238.7"," 18.2","12.3","0.13103125"
"1102"," 0.0","281.4"," 20.6","13.1","0.125630208333333"
"1103"," 2.9","281.3"," 19.9","16.7","0.120072916666667"
"1104"," 0.0","294.5"," 17.8","12.1","0.114984375"
"1105","11.8"," 16.2","  9.8","11.8","0.112239583333333"
"1106"," 5.7"," 56.1","  8.5","10.7","0.1330625"
"1107"," 0.7","208.0"," 13.3","11.9","0.133494791666667"
"1108"," 0.2","252.1"," 16.1","11.1","0.130197916666667"
"1109"," 0.1","254.1"," 14.6"," 8.1","0.125583333333333"
"1110"," 0.0","302.4"," 15.9"," 8.4","0.120880208333333"
"1111"," 0.3","252.5"," 17.2","10.9","0.1168125"
"1112"," 0.0","323.8"," 21.1","12.9","0.107880208333333"
"1113"," 5.3","193.0"," 20.3","21.0","0.108385416666667"
"1114","13.0","278.2"," 23.3","21.4","0.105536458333333"
"1115"," 4.9","205.9"," 19.3","18.5","0.131994791666667"
"1116"," 2.0","344.7"," 12.6"," 7.7","0.132489583333333"
"1117"," 0.0","341.8"," 17.9"," 9.7","0.127286458333333"
"1118"," 5.5","112.8"," 13.0","12.3","0.123"
"1119"," 0.0","351.4"," 11.9"," 6.8","0.1209375"
"1120"," 0.6","253.3"," 15.3"," 9.4","0.117338541666667"
"1121"," 0.4","322.7"," 16.2","10.8","0.11375"
"1122"," 0.0","358.4"," 18.6","10.1","0.109885416666667"
"1123"," 8.4"," 81.1"," 16.9","15.9","0.106088541666667"
"1124"," 4.1","194.2"," 18.6","17.5","0.105984375"
"1125","0.0","202.1","17.2","11.6","0.104015625"
"1126","0.0","303.4","13.5","8.4","0.100822916666667"
"1127"," 0.4","286.4"," 11.7"," 8.4","0.0976979166666667"
"1128","19.7"," 24.3"," 10.4","11.9","0.100619791666667"
"1129"," 5.7","244.3"," 15.3","16.5","0.110786458333333"
"1130"," 2.8","243.5"," 16.9","15.1","0.11096875"
"1131","11.4","178.4"," 13.7","12.7","0.10915625"
"1132"," 1.8","172.3"," 15.6","12.1","0.111"
"1133"," 1.2","239.9"," 18.7","14.2","0.120515625"
"1134"," 0.0","325.6"," 23.0","13.9","0.127984375"
"1135"," 2.0","159.7"," 19.0","13.4","0.122203125"
"1136"," 0.0","344.0"," 17.1","11.3","0.117614583333333"
"1137"," 0.0","338.8"," 20.3","13.4","0.112744791666667"
"1138"," 0.0","341.0"," 19.2","14.0","0.108036458333333"
"1139"," 0.1","299.7"," 22.7","15.0","0.096953125"
"1140"," 0.0","287.3"," 23.5","19.4","0.0948802083333333"
"1141"," 9.4","193.6"," 20.3","20.7","0.108411458333333"
"1142"," 2.4","259.7"," 19.5","18.9","0.117973958333333"
"1143"," 8.1","200.2"," 20.2","21.2","0.119958333333333"
"1144","11.7","302.5"," 16.0","11.5","0.141182291666667"
"1145"," 0.0","320.3"," 19.9","11.9","0.136375"
"1146"," 2.0","239.6"," 19.7","16.2","0.130661458333333"
"1147","12.4","309.5"," 15.0","10.9","0.157755208333333"
"1148"," 0.0","249.8"," 16.8","11.1","0.145197916666667"
"1149"," 0.2","285.7"," 16.1","10.6","0.137541666666667"
"1150"," 0.0","297.1"," 17.9","10.9","0.131458333333333"
"1151","10.3","132.1"," 16.0","17.8","0.126270833333333"
"1152"," 1.1","184.5"," 19.7","18.0","0.124114583333333"
"1153","28.0"," 65.2"," 19.1","21.8","0.157182291666667"
"1154"," 1.0","283.0"," 20.2","19.1","0.152828125"
"1155","2.1","258.1","14.5","11.8","0.146776041666667"
"1156","0.1","288.5","15.6","10.3","0.141703125"
"1157","0.1","277.6","19.1","14.3","0.135510416666667"
"1158"," 5.7","156.2"," 21.1","23.0","0.134963541666667"
"1159"," 0.1","212.0"," 18.9","13.5","0.152833333333333"
"1160"," 0.0","309.5"," 18.7","13.1","0.143744791666667"
"1161"," 9.4","170.1"," 14.9","13.8","0.137328125"
"1162"," 0.5","242.0"," 14.6","10.0","0.132916666666667"
"1163"," 0.7","162.2"," 19.7","13.5","0.129776041666667"
"1164","13.5","172.5"," 15.5","16.9","0.131322916666667"
"1165"," 0.2","271.8"," 14.3","10.0","0.129442708333333"
"1166"," 6.3"," 89.9"," 14.1","14.6","0.12728125"
"1167"," 1.3","226.7"," 12.3","10.2","0.145364583333333"
"1168"," 1.4","199.8"," 11.3"," 8.9","0.140255208333333"
"1169"," 0.4","191.3"," 12.0"," 8.6","0.135729166666667"
"1170"," 0.0","297.9"," 13.1"," 8.9","0.131864583333333"
"1171","14.7"," 17.2"," 14.7","14.4","0.133989583333333"
"1172"," 7.9","122.6"," 14.2","15.1","0.163828125"
"1173"," 0.8","147.4"," 14.4","11.4","0.155291666666667"
"1174"," 0.0","256.4"," 17.3","13.1","0.148401041666667"
"1175"," 0.6","223.5"," 19.5","15.0","0.142265625"
"1176"," 3.1","199.4"," 13.4","11.8","0.137739583333333"
"1177"," 0.0","238.3"," 14.6"," 9.6","0.133744791666667"
"1178"," 0.0","269.2"," 16.0","11.1","0.129244791666667"
"1179"," 2.4","182.2"," 10.7"," 9.3","0.126338541666667"
"1180"," 0.9","181.1","  9.3"," 7.3","0.125604166666667"
"1181"," 0.2","181.7","  8.5"," 7.3","0.127692708333333"
"1182"," 0.1","223.3","  9.7"," 7.5","0.126177083333333"
"1183"," 0.0","266.3"," 11.0"," 8.4","0.1236875"
"1184","14.5"," 25.2"," 12.2","12.4","0.125640625"
"1185"," 0.8","157.3"," 14.3","12.9","0.14321875"
"1186","2.9","134.6","12.0","11.9","0.139645833333333"
"1187","0.1","191.0","9.0","7.8","0.13665625"
"1188","-0.0","234.9","11.7","10.0","0.133348958333333"
"1189"," 0.0","248.3"," 11.8"," 9.9","0.1300625"
"1190"," 0.0","242.1"," 13.0","11.1","0.126885416666667"
"1191"," 1.2"," 79.8"," 12.4","13.0","0.123640625"
"1192"," 0.2","222.0"," 14.6","12.4","0.12096875"
"1193"," 4.2","191.2"," 13.8","14.6","0.122635416666667"
"1194"," 3.7","198.3","  7.8"," 8.1","0.152453125"
"1195"," 0.0","236.8"," 10.8"," 7.5","0.145390625"
"1196"," 8.0"," 27.5"," 10.7","12.6","0.142505208333333"
"1197"," 0.5","177.6","  7.0"," 6.4","0.144161458333333"
"1198"," 0.3","175.7","  5.9"," 6.7","0.141572916666667"
"1199"," 0.0","223.1","  6.7"," 7.2","0.138869791666667"
"1200"," 0.0","222.3","  7.1"," 8.0","0.135921875"
"1201"," 0.0","201.7","  9.1"," 8.9","0.13309375"
"1202"," 0.0","195.5"," 11.4","10.5","0.130114583333333"
"1203"," 0.0","205.2"," 14.2","12.1","0.127171875"
"1204"," 0.0","187.1"," 12.5","12.3","0.124546875"
"1205","17.2"," 25.4"," 11.4","13.2","0.127296875"
"1206","37.1","  5.6"," 11.5","13.5","0.164197916666667"
"1207","12.6","119.5"," 13.2","14.1","0.171927083333333"
"1208"," 1.2"," 92.8","  7.1"," 8.4","0.161010416666667"
"1209"," 1.6","116.1","  5.1"," 5.6","0.15496875"
"1210"," 0.0","167.6","  5.2"," 6.2","0.150911458333333"
"1211"," 6.0"," 22.9","  8.1","10.6","0.14878125"
"1212"," 6.3"," 32.6","  4.7"," 7.4","0.154822916666667"
"1213"," 0.7","128.3","  5.1"," 6.5","0.153104166666667"
"1214"," 6.5"," 64.3","  5.9"," 8.4","0.163713541666667"
"1215"," 8.4"," 52.9","  8.7","10.6","0.166713541666667"
"1216","23.6"," 25.5","  8.8","11.3","0.177854166666667"
"1217","9.1","25.1","3.4","7.3","0.172401041666667"
"1218","0.2","134.8","4.1","5.5","0.168109375"
"1219"," 3.8"," 63.8","  6.5"," 8.6","0.162348958333333"
"1220"," 1.5","107.1","  8.6"," 9.8","0.161161458333333"
"1221"," 0.5","120.8"," 10.3","10.2","0.158703125"
"1222"," 6.2"," 30.7","  4.7"," 8.0","0.157307291666667"
"1223"," 0.8","104.5","  2.6"," 5.7","0.160479166666667"
"1224"," 0.0","161.9","  2.1"," 5.2","0.15828125"
"1225"," 0.4","131.2","  6.4"," 6.8","0.155359375"
"1226"," 1.7","136.7"," 11.4"," 8.9","0.152755208333333"
"1227"," 0.0","148.4","  7.2"," 5.9","0.150166666666667"
"1228"," 0.0","149.1"," -0.4"," 4.4","0.147953125"
"1229"," 6.8"," 25.7","  4.5"," 7.2","0.146463541666667"
"1230","17.7","  4.6","  6.5"," 9.4","0.153109375"
"1231"," 1.1","128.9","  0.0"," 4.5","0.172973958333333"
"1232"," 4.2"," 37.9","  1.7"," 6.2","0.166026041666667"
"1233"," 1.4"," 79.6","  0.3"," 5.0","0.166078125"
"1234"," 0.8"," 99.4","  0.2"," 5.0","0.164614583333333"
"1235"," 0.5"," 22.6","  4.0"," 6.6","0.16153125"
"1236"," 9.1","  8.2","  6.1"," 9.3","0.165677083333333"
"1237"," 8.5","  7.0","  5.8"," 9.2","0.178239583333333"
"1238"," 0.7"," 63.8","  1.4"," 5.6","0.174734375"
"1239"," 0.0","108.4","  0.2"," 3.9","0.168130208333333"
"1240"," 0.0","126.4"," -1.8"," 4.0","0.164536458333333"
"1241"," 0.7"," 32.4","  0.2"," 5.9","0.161166666666667"
"1242"," 2.7"," 35.9","  2.2"," 6.9","0.161401041666667"
"1243"," 3.5"," 35.6","  1.9"," 6.7","0.163041666666667"
"1244"," 1.6"," 59.2","  0.7"," 5.6","0.165057291666667"
"1245"," 0.5"," 60.1"," -1.2"," 4.6","0.16471875"
"1246"," 9.4"," 13.4"," -0.4"," 5.4","0.162036458333333"
"1247","21.3","6.6","0.3","6.1","0.165739583333333"
"1248","8.6","21.2","-0.6","4.9","0.107088541666667"
"1249","0.8","50.5","0.0","6.0","0.169723958333333"
"1250"," 0.9"," 83.9"," -1.2"," 4.0","0.0351666666666667"
"1251"," 0.9"," 63.0"," -2.6"," 3.4","0"
"1252"," 0.7"," 51.2"," -3.0"," 3.7","0"
"1253"," 0.6"," 42.9"," -4.2"," 3.5","0"
"1254"," 1.8"," 51.7"," -4.6"," 3.9","0"
"1255"," 0.5"," 55.1"," -0.3"," 5.5","0"
"1256"," 5.8","  6.5","  3.0"," 7.1","0"
"1257"," 2.8"," 12.6"," -1.0"," 5.6","0"
"1258","10.0","  5.0","  4.6"," 8.3","0"
"1259"," 1.2"," 30.5"," -0.7"," 5.0","0"
"1260"," 0.8"," 29.9"," -2.3"," 3.6","0"
"1261"," 0.0"," 86.2"," -3.6"," 3.6","0"
"1262"," 3.3"," 18.5","  1.6"," 6.6","0"
"1263"," 9.3","  2.2","  2.5"," 7.3","0"
"1264"," 3.7"," 14.8","  0.9"," 6.4","0"
"1265","11.9","  5.5","  2.8"," 7.5","0"
"1266","10.9","  7.7","  5.3"," 9.3","0"
"1267"," 1.2"," 35.2"," -2.5"," 4.2","0"
"1268"," 0.2"," 48.9"," -4.6"," 2.9","0"
"1269"," 0.5"," 49.0"," -5.6"," 2.9","0"
"1270"," 0.5"," 58.2"," -4.2"," 3.3","0.136635416666667"
"1271"," 0.0"," 68.2"," -1.2"," 5.2","0.17"
"1272"," 0.0"," 69.8","  1.1"," 4.6","0.167604166666667"
"1273"," 0.0"," 60.6"," -5.4"," 3.4","0.165395833333333"
"1274"," 0.0"," 52.3"," -0.2"," 5.0","0.163276041666667"
"1275"," 0.0"," 58.7"," -3.1"," 4.0","0.161328125"
"1276"," 0.0"," 46.7"," -8.0"," 2.3","0.159369791666667"
"1277"," 0.0"," 65.4"," -7.2"," 2.2","0.156072916666667"
"1278","9.9","6.1","2.6","7.4","0.152057291666667"
"1279","9.0","6.2","-0.7","6.0","0.153583333333333"
"1280"," 0.4"," 52.3"," -6.8"," 2.4","0.155847291666667"
"1281"," 9.9"," 12.9"," -7.7"," 2.4","0.154296875"
"1282"," 0.5"," 43.5","-10.2"," 2.2","0.15228125"
"1283"," 0.9"," 39.7","-13.8"," 1.9","0.150411458333333"
"1284"," 0.2"," 50.1","-15.1"," 1.5","0.148140625"
"1285"," 3.1","  8.5"," -5.9"," 3.4","0.145322916666667"
"1286"," 2.2"," 26.0","-10.8"," 2.2","0.143453125"
"1287"," 0.3"," 54.4","-14.7"," 1.5","0.141052083333333"
"1288"," 1.7"," 16.1"," -3.3"," 4.1","0.13840625"
"1289"," 1.4"," 23.3"," -1.4"," 4.6","0.136619791666667"
